Merchant_ID,Merchant_Name,Industry,Onboarding_Date
MERCH4853,Business_4853,Education,2022-11-03
MERCH4854,Business_4854,Healthcare,2023-09-23
MERCH4855,Business_4855,Education,2023-01-11
MERCH4856,Business_4856,Services,2023-05-05
MERCH4857,Business_4857,Services,2022-07-22
MERCH4858,Business_4858,Healthcare,2023-03-28
MERCH4859,Business_4859,Healthcare,2021-12-06
MERCH4860,Business_4860,Technology,2021-08-15
MERCH4861,Business_4861,Technology,2023-01-02
MERCH4862,Business_4862,Healthcare,2021-12-15
MERCH4863,Business_4863,Services,2023-08-23
MERCH4864,Business_4864,Technology,2021-12-16
MERCH4865,Business_4865,Services,2022-02-04
MERCH4866,Business_4866,Retail,2023-04-11
MERCH4867,Business_4867,Retail,2021-10-19
MERCH4868,Business_4868,Healthcare,2023-03-15
MERCH4869,Business_4869,Services,2023-02-04
MERCH4870,Business_4870,Retail,2022-06-10
MERCH4871,Business_4871,Services,2022-04-11
MERCH4872,Business_4872,Services,2021-07-28
MERCH4873,Business_4873,Retail,2023-10-30
MERCH4874,Business_4874,Technology,2023-05-12
MERCH4875,Business_4875,Services,2022-03-28
MERCH4876,Business_4876,Retail,2023-08-11
MERCH4877,Business_4877,Education,2023-05-30
MERCH4878,Business_4878,Healthcare,2023-03-27
MERCH4879,Business_4879,Technology,2024-04-11
MERCH4880,Business_4880,Services,2022-02-27
MERCH4881,Business_4881,Technology,2024-05-13
MERCH4882,Business_4882,Healthcare,2023-03-27
MERCH4883,Business_4883,Retail,2023-10-20
MERCH4884,Business_4884,Services,2022-04-04
MERCH4885,Business_4885,Technology,2024-05-09
MERCH4886,Business_4886,Retail,2024-04-13
MERCH4887,Business_4887,Education,2022-01-01
MERCH4888,Business_4888,Healthcare,2023-06-16
MERCH4889,Business_4889,Healthcare,2023-11-06
MERCH4890,Business_4890,Healthcare,2023-07-30
MERCH4891,Business_4891,Retail,2022-03-02
MERCH4892,Business_4892,Education,2023-01-27
MERCH4893,Business_4893,Healthcare,2023-06-11
MERCH4894,Business_4894,Healthcare,2021-12-16
MERCH4895,Business_4895,Services,2023-01-04
MERCH4896,Business_4896,Healthcare,2021-07-03
MERCH4897,Business_4897,Education,2022-04-15
MERCH4898,Business_4898,Education,2023-06-08
MERCH4899,Business_4899,Services,2022-02-17
MERCH4900,Business_4900,Healthcare,2023-12-04
MERCH4901,Business_4901,Education,2023-03-17
MERCH4902,Business_4902,Services,2024-02-01
MERCH4903,Business_4903,Retail,2022-03-22
MERCH4904,Business_4904,Retail,2023-03-01
MERCH4905,Business_4905,Education,2023-07-02
MERCH4906,Business_4906,Services,2023-12-28
MERCH4907,Business_4907,Retail,2023-02-26
MERCH4908,Business_4908,Services,2024-05-27
MERCH4909,Business_4909,Services,2023-11-02
MERCH4910,Business_4910,Education,2022-11-08
MERCH4911,Business_4911,Healthcare,2023-01-11
MERCH4912,Business_4912,Healthcare,2021-08-15
MERCH4913,Business_4913,Technology,2023-04-19
MERCH4914,Business_4914,Technology,2022-03-14
MERCH4915,Business_4915,Healthcare,2023-08-16
MERCH4916,Business_4916,Services,2022-10-16
MERCH4917,Business_4917,Technology,2021-07-30
MERCH4918,Business_4918,Education,2022-07-14
MERCH4919,Business_4919,Technology,2024-03-04
MERCH4920,Business_4920,Retail,2023-01-17
MERCH4921,Business_4921,Services,2024-01-01
MERCH4922,Business_4922,Services,2023-04-18
MERCH4923,Business_4923,Retail,2022-11-12
MERCH4924,Business_4924,Services,2022-02-15
MERCH4925,Business_4925,Retail,2023-08-15
MERCH4926,Business_4926,Technology,2021-07-21
MERCH4927,Business_4927,Technology,2023-11-11
MERCH4928,Business_4928,Retail,2022-01-23
MERCH4929,Business_4929,Education,2022-10-15
MERCH4930,Business_4930,Retail,2022-09-03
MERCH4931,Business_4931,Education,2023-07-13
MERCH4932,Business_4932,Healthcare,2021-11-06
MERCH4933,Business_4933,Retail,2022-07-17
MERCH4934,Business_4934,Services,2023-11-28
MERCH4935,Business_4935,Services,2021-07-16
MERCH4936,Business_4936,Services,2021-07-05
MERCH4937,Business_4937,Education,2021-11-27
MERCH4938,Business_4938,Healthcare,2023-10-16
MERCH4939,Business_4939,Technology,2023-02-19
MERCH4940,Business_4940,Retail,2022-10-29
MERCH4941,Business_4941,Retail,2022-10-22
MERCH4942,Business_4942,Technology,2023-03-11
MERCH4943,Business_4943,Services,2022-01-20
MERCH4944,Business_4944,Education,2022-06-05
MERCH4945,Business_4945,Education,2022-02-16
MERCH4946,Business_4946,Retail,2022-09-25
MERCH4947,Business_4947,Healthcare,2022-05-26
MERCH4948,Business_4948,Retail,2022-12-01
MERCH4949,Business_4949,Retail,2023-03-14
MERCH4950,Business_4950,Education,2021-09-13
MERCH4951,Business_4951,Healthcare,2023-09-23
MERCH4952,Business_4952,Technology,2022-05-18
MERCH4953,Business_4953,Services,2021-09-24
MERCH4954,Business_4954,Technology,2024-06-29
MERCH4955,Business_4955,Healthcare,2023-08-04
MERCH4956,Business_4956,Services,2022-11-20
MERCH4957,Business_4957,Technology,2024-04-12
MERCH4958,Business_4958,Retail,2024-01-19
MERCH4959,Business_4959,Education,2023-09-27
MERCH4960,Business_4960,Education,2022-02-10
MERCH4961,Business_4961,Services,2021-11-15
MERCH4962,Business_4962,Healthcare,2022-07-03
MERCH4963,Business_4963,Education,2022-03-29
MERCH4964,Business_4964,Education,2021-12-15
MERCH4965,Business_4965,Technology,2024-01-07
MERCH4966,Business_4966,Healthcare,2023-11-04
MERCH4967,Business_4967,Services,2022-06-26
MERCH4968,Business_4968,Education,2022-11-25
MERCH4969,Business_4969,Healthcare,2021-08-11
MERCH4970,Business_4970,Technology,2022-05-04
MERCH4971,Business_4971,Healthcare,2023-08-28
MERCH4972,Business_4972,Technology,2021-08-11
MERCH4973,Business_4973,Technology,2022-05-11
MERCH4974,Business_4974,Technology,2021-07-20
MERCH4975,Business_4975,Retail,2022-09-06
MERCH4976,Business_4976,Retail,2023-03-06
MERCH4977,Business_4977,Services,2021-10-01
MERCH4978,Business_4978,Healthcare,2024-03-30
MERCH4979,Business_4979,Healthcare,2022-09-03
MERCH4980,Business_4980,Services,2022-12-28
MERCH4981,Business_4981,Services,2022-09-28
MERCH4982,Business_4982,Education,2022-02-16
MERCH4983,Business_4983,Healthcare,2022-07-17
MERCH4984,Business_4984,Healthcare,2022-05-22
MERCH4985,Business_4985,Retail,2023-02-06
MERCH4986,Business_4986,Healthcare,2022-09-29
MERCH4987,Business_4987,Healthcare,2022-08-08
MERCH4988,Business_4988,Technology,2022-07-13
MERCH4989,Business_4989,Healthcare,2021-09-18
MERCH4990,Business_4990,Retail,2022-01-31
MERCH4991,Business_4991,Technology,2024-05-27
MERCH4992,Business_4992,Services,2021-08-29
MERCH4993,Business_4993,Education,2022-02-13
MERCH4994,Business_4994,Technology,2023-04-14
MERCH4995,Business_4995,Services,2023-05-22
MERCH4996,Business_4996,Retail,2022-09-17
MERCH4997,Business_4997,Education,2022-10-06
MERCH4998,Business_4998,Services,2022-08-23
MERCH4999,Business_4999,Education,2023-02-12
MERCH5000,Business_5000,Technology,2021-10-10
MERCH5001,Business_5001,Education,2024-04-22
MERCH5002,Business_5002,Technology,2023-11-04
MERCH5003,Business_5003,Services,2021-10-03
MERCH5004,Business_5004,Retail,2024-05-12
MERCH5005,Business_5005,Retail,2022-01-21
MERCH5006,Business_5006,Education,2021-08-13
MERCH5007,Business_5007,Services,2022-11-28
MERCH5008,Business_5008,Education,2022-05-11
MERCH5009,Business_5009,Healthcare,2021-09-29
MERCH5010,Business_5010,Technology,2021-07-25
MERCH5011,Business_5011,Technology,2023-01-12
MERCH5012,Business_5012,Healthcare,2023-02-14
MERCH5013,Business_5013,Services,2023-07-31
MERCH5014,Business_5014,Education,2024-02-07
MERCH5015,Business_5015,Education,2022-05-23
MERCH5016,Business_5016,Education,2022-02-24
MERCH5017,Business_5017,Education,2021-08-17
MERCH5018,Business_5018,Services,2023-07-31
MERCH5019,Business_5019,Services,2023-07-28
MERCH5020,Business_5020,Technology,2024-05-19
MERCH5021,Business_5021,Technology,2022-05-07
MERCH5022,Business_5022,Healthcare,2022-03-26
MERCH5023,Business_5023,Services,2021-08-03
MERCH5024,Business_5024,Education,2024-03-06
MERCH5025,Business_5025,Healthcare,2023-08-15
MERCH5026,Business_5026,Technology,2022-02-19
MERCH5027,Business_5027,Retail,2023-02-26
MERCH5028,Business_5028,Education,2021-07-23
MERCH5029,Business_5029,Services,2022-10-11
MERCH5030,Business_5030,Healthcare,2022-04-29
MERCH5031,Business_5031,Education,2024-03-18
MERCH5032,Business_5032,Retail,2022-04-03
MERCH5033,Business_5033,Healthcare,2023-08-21
MERCH5034,Business_5034,Services,2023-05-24
MERCH5035,Business_5035,Technology,2021-10-06
MERCH5036,Business_5036,Technology,2022-07-16
MERCH5037,Business_5037,Services,2022-02-18
MERCH5038,Business_5038,Technology,2021-11-18
MERCH5039,Business_5039,Education,2024-01-09
MERCH5040,Business_5040,Services,2023-07-21
MERCH5041,Business_5041,Technology,2022-03-10
MERCH5042,Business_5042,Retail,2023-04-27
MERCH5043,Business_5043,Retail,2023-11-09
MERCH5044,Business_5044,Healthcare,2023-12-22
MERCH5045,Business_5045,Technology,2024-05-27
MERCH5046,Business_5046,Healthcare,2021-12-03
MERCH5047,Business_5047,Technology,2024-04-18
MERCH5048,Business_5048,Retail,2022-03-19
MERCH5049,Business_5049,Technology,2024-05-17
MERCH5050,Business_5050,Healthcare,2021-07-04
MERCH5051,Business_5051,Healthcare,2023-04-10
MERCH5052,Business_5052,Retail,2021-11-03
MERCH5053,Business_5053,Services,2023-08-16
MERCH5054,Business_5054,Education,2022-06-13
MERCH5055,Business_5055,Healthcare,2023-03-19
MERCH5056,Business_5056,Education,2022-06-26
MERCH5057,Business_5057,Retail,2024-02-02
MERCH5058,Business_5058,Healthcare,2022-01-11
MERCH5059,Business_5059,Retail,2022-01-16
MERCH5060,Business_5060,Services,2024-05-12
MERCH5061,Business_5061,Services,2021-09-05
MERCH5062,Business_5062,Technology,2024-06-20
MERCH5063,Business_5063,Services,2023-10-14
MERCH5064,Business_5064,Healthcare,2022-01-27
MERCH5065,Business_5065,Technology,2021-08-01
MERCH5066,Business_5066,Services,2021-08-06
MERCH5067,Business_5067,Retail,2021-08-28
MERCH5068,Business_5068,Services,2023-07-29
MERCH5069,Business_5069,Services,2022-05-25
MERCH5070,Business_5070,Technology,2024-04-22
MERCH5071,Business_5071,Retail,2024-01-28
MERCH5072,Business_5072,Technology,2022-03-20
MERCH5073,Business_5073,Education,2022-08-22
MERCH5074,Business_5074,Technology,2023-10-16
MERCH5075,Business_5075,Retail,2022-09-19
MERCH5076,Business_5076,Healthcare,2022-07-23
MERCH5077,Business_5077,Retail,2022-09-24
MERCH5078,Business_5078,Technology,2021-12-28
MERCH5079,Business_5079,Services,2023-12-02
MERCH5080,Business_5080,Healthcare,2022-02-15
MERCH5081,Business_5081,Technology,2021-07-25
MERCH5082,Business_5082,Services,2022-05-11
MERCH5083,Business_5083,Technology,2021-10-23
MERCH5084,Business_5084,Technology,2024-03-02
MERCH5085,Business_5085,Services,2021-12-01
MERCH5086,Business_5086,Technology,2022-11-24
MERCH5087,Business_5087,Retail,2021-07-05
MERCH5088,Business_5088,Retail,2023-11-10
MERCH5089,Business_5089,Services,2023-10-28
MERCH5090,Business_5090,Technology,2023-08-19
MERCH5091,Business_5091,Education,2022-09-12
MERCH5092,Business_5092,Healthcare,2022-07-12
MERCH5093,Business_5093,Education,2023-08-27
MERCH5094,Business_5094,Education,2023-07-26
MERCH5095,Business_5095,Healthcare,2021-12-15
MERCH5096,Business_5096,Retail,2024-04-01
MERCH5097,Business_5097,Technology,2022-07-10
MERCH5098,Business_5098,Technology,2022-01-28
MERCH5099,Business_5099,Technology,2022-04-25
MERCH5100,Business_5100,Healthcare,2022-02-15
MERCH5101,Business_5101,Services,2022-05-30
MERCH5102,Business_5102,Education,2023-03-25
MERCH5103,Business_5103,Retail,2022-03-01
MERCH5104,Business_5104,Retail,2022-04-15
MERCH5105,Business_5105,Technology,2022-02-06
MERCH5106,Business_5106,Technology,2023-06-17
MERCH5107,Business_5107,Retail,2023-08-16
MERCH5108,Business_5108,Education,2022-10-10
MERCH5109,Business_5109,Education,2021-07-09
MERCH5110,Business_5110,Technology,2021-09-05
MERCH5111,Business_5111,Technology,2022-09-26
MERCH5112,Business_5112,Healthcare,2024-03-24
MERCH5113,Business_5113,Technology,2023-09-11
MERCH5114,Business_5114,Services,2021-08-21
MERCH5115,Business_5115,Education,2022-07-23
MERCH5116,Business_5116,Healthcare,2023-01-25
MERCH5117,Business_5117,Education,2022-02-28
MERCH5118,Business_5118,Healthcare,2023-01-15
MERCH5119,Business_5119,Retail,2023-01-25
MERCH5120,Business_5120,Retail,2021-11-06
MERCH5121,Business_5121,Technology,2021-09-02
MERCH5122,Business_5122,Services,2021-07-18
MERCH5123,Business_5123,Retail,2023-01-15
MERCH5124,Business_5124,Technology,2023-05-29
MERCH5125,Business_5125,Technology,2023-05-14
MERCH5126,Business_5126,Services,2022-10-06
MERCH5127,Business_5127,Retail,2024-01-07
MERCH5128,Business_5128,Education,2021-10-23
MERCH5129,Business_5129,Technology,2022-10-28
MERCH5130,Business_5130,Healthcare,2023-07-03
MERCH5131,Business_5131,Retail,2021-10-08
MERCH5132,Business_5132,Healthcare,2024-05-17
MERCH5133,Business_5133,Technology,2023-11-15
MERCH5134,Business_5134,Services,2022-02-19
MERCH5135,Business_5135,Technology,2021-11-05
MERCH5136,Business_5136,Technology,2023-06-27
MERCH5137,Business_5137,Services,2022-09-29
MERCH5138,Business_5138,Retail,2023-06-22
MERCH5139,Business_5139,Services,2024-02-19
MERCH5140,Business_5140,Technology,2024-03-14
MERCH5141,Business_5141,Healthcare,2022-10-16
MERCH5142,Business_5142,Retail,2023-06-22
MERCH5143,Business_5143,Services,2021-11-16
MERCH5144,Business_5144,Education,2023-06-03
MERCH5145,Business_5145,Education,2022-08-27
MERCH5146,Business_5146,Services,2021-09-24
MERCH5147,Business_5147,Healthcare,2023-08-05
MERCH5148,Business_5148,Education,2021-07-17
MERCH5149,Business_5149,Education,2022-07-30
MERCH5150,Business_5150,Technology,2023-02-13
MERCH5151,Business_5151,Services,2022-05-11
MERCH5152,Business_5152,Retail,2024-06-27
MERCH5153,Business_5153,Healthcare,2022-04-22
MERCH5154,Business_5154,Healthcare,2022-09-15
MERCH5155,Business_5155,Retail,2021-07-25
MERCH5156,Business_5156,Education,2022-01-12
MERCH5157,Business_5157,Healthcare,2022-11-19
MERCH5158,Business_5158,Services,2024-03-12
MERCH5159,Business_5159,Retail,2023-05-16
MERCH5160,Business_5160,Retail,2024-05-26
MERCH5161,Business_5161,Education,2022-01-15
MERCH5162,Business_5162,Technology,2023-09-03
MERCH5163,Business_5163,Services,2023-07-23
MERCH5164,Business_5164,Retail,2022-05-17
MERCH5165,Business_5165,Healthcare,2023-05-11
MERCH5166,Business_5166,Retail,2022-08-09
MERCH5167,Business_5167,Retail,2021-09-21
MERCH5168,Business_5168,Retail,2022-06-23
MERCH5169,Business_5169,Education,2023-12-17
MERCH5170,Business_5170,Technology,2022-07-06
MERCH5171,Business_5171,Retail,2023-01-26
MERCH5172,Business_5172,Services,2024-02-28
MERCH5173,Business_5173,Technology,2024-03-14
MERCH5174,Business_5174,Education,2023-05-13
MERCH5175,Business_5175,Healthcare,2022-06-27
MERCH5176,Business_5176,Education,2023-08-31
MERCH5177,Business_5177,Services,2024-05-03
MERCH5178,Business_5178,Services,2022-10-13
MERCH5179,Business_5179,Healthcare,2023-10-10
MERCH5180,Business_5180,Services,2023-10-10
MERCH5181,Business_5181,Education,2023-02-28
MERCH5182,Business_5182,Retail,2023-04-27
MERCH5183,Business_5183,Education,2024-01-24
MERCH5184,Business_5184,Services,2024-05-25
MERCH5185,Business_5185,Education,2022-08-04
MERCH5186,Business_5186,Education,2021-08-25
MERCH5187,Business_5187,Education,2022-11-29
MERCH5188,Business_5188,Services,2024-04-30
MERCH5189,Business_5189,Technology,2021-12-31
MERCH5190,Business_5190,Healthcare,2021-10-18
MERCH5191,Business_5191,Technology,2022-10-06
MERCH5192,Business_5192,Retail,2021-12-24
MERCH5193,Business_5193,Technology,2022-02-20
MERCH5194,Business_5194,Technology,2024-03-04
MERCH5195,Business_5195,Retail,2021-08-20
MERCH5196,Business_5196,Services,2024-01-26
MERCH5197,Business_5197,Education,2023-02-20
MERCH5198,Business_5198,Education,2023-12-23
MERCH5199,Business_5199,Services,2021-09-03
MERCH5200,Business_5200,Healthcare,2022-08-10
MERCH5201,Business_5201,Services,2023-05-27
MERCH5202,Business_5202,Technology,2022-05-11
MERCH5203,Business_5203,Services,2023-05-05
MERCH5204,Business_5204,Technology,2021-10-02
MERCH5205,Business_5205,Healthcare,2023-10-09
MERCH5206,Business_5206,Technology,2021-10-01
MERCH5207,Business_5207,Services,2021-11-16
MERCH5208,Business_5208,Retail,2021-08-09
MERCH5209,Business_5209,Services,2022-07-27
MERCH5210,Business_5210,Education,2023-07-09
MERCH5211,Business_5211,Retail,2021-11-07
MERCH5212,Business_5212,Technology,2024-01-02
MERCH5213,Business_5213,Education,2024-05-27
MERCH5214,Business_5214,Services,2024-01-19
MERCH5215,Business_5215,Services,2024-04-17
MERCH5216,Business_5216,Services,2023-06-01
MERCH5217,Business_5217,Technology,2024-05-14
MERCH5218,Business_5218,Technology,2022-07-27
MERCH5219,Business_5219,Retail,2022-04-01
MERCH5220,Business_5220,Technology,2022-06-05
MERCH5221,Business_5221,Retail,2023-05-28
MERCH5222,Business_5222,Healthcare,2022-04-04
MERCH5223,Business_5223,Healthcare,2023-12-26
MERCH5224,Business_5224,Education,2023-03-27
MERCH5225,Business_5225,Healthcare,2023-04-02
MERCH5226,Business_5226,Education,2022-04-07
MERCH5227,Business_5227,Healthcare,2024-02-03
MERCH5228,Business_5228,Technology,2021-10-06
MERCH5229,Business_5229,Technology,2022-05-22
MERCH5230,Business_5230,Retail,2021-10-19
MERCH5231,Business_5231,Services,2022-04-14
MERCH5232,Business_5232,Services,2023-06-21
MERCH5233,Business_5233,Technology,2021-08-26
MERCH5234,Business_5234,Education,2022-04-20
MERCH5235,Business_5235,Technology,2022-01-09
MERCH5236,Business_5236,Services,2024-01-28
MERCH5237,Business_5237,Services,2023-04-01
MERCH5238,Business_5238,Education,2021-08-27
MERCH5239,Business_5239,Healthcare,2022-08-01
MERCH5240,Business_5240,Services,2022-10-04
MERCH5241,Business_5241,Technology,2023-03-30
MERCH5242,Business_5242,Retail,2023-09-28
MERCH5243,Business_5243,Education,2021-11-26
MERCH5244,Business_5244,Healthcare,2022-08-12
MERCH5245,Business_5245,Services,2023-10-16
MERCH5246,Business_5246,Retail,2021-11-15
MERCH5247,Business_5247,Education,2024-06-14
MERCH5248,Business_5248,Retail,2023-05-07
MERCH5249,Business_5249,Education,2023-07-19
MERCH5250,Business_5250,Retail,2022-05-11
MERCH5251,Business_5251,Services,2024-02-16
MERCH5252,Business_5252,Healthcare,2021-08-17
MERCH5253,Business_5253,Retail,2023-03-25
MERCH5254,Business_5254,Healthcare,2022-09-14
MERCH5255,Business_5255,Technology,2023-04-29
MERCH5256,Business_5256,Technology,2022-11-19
MERCH5257,Business_5257,Technology,2023-07-27
